user_id,item_id,rating,timestamp,sentiment_score,nli_raw_plot,nli_raw_characters,nli_raw_writing,nli_ctr_plot,nli_ctr_characters,nli_ctr_writing
A10AR1WBVL2RR6,1490523103,5.0,1416787200,0.9998,0.8075,0.719,0.7339,0.3574,0.0881,0.0656
A10AR1WBVL2RR6,B017WJ5PR4,5.0,1416787200,,0.638,0.7955,0.6509,0.0791,0.16,0.0744
A10AR1WBVL2RR6,1406337609,5.0,1465257600,,0.5857,0.5335,0.5716,0.149,0.0701,0.0684
A10RCXV0T5IQES,1468065343,5.0,1359936000,0.9991,0.7311,0.8002,0.5811,0.187,0.181,0.023
A10RCXV0T5IQES,0099580470,5.0,1424304000,0.9949,0.5349,0.4337,0.5327,0.2083,0.0438,0.102
A10RCXV0T5IQES,0544838262,5.0,1424390400,0.9994,0.6599,0.6954,0.7692,0.182,0.0822,0.08
A10RCXV0T5IQES,1482616319,3.0,1425254400,0.9784,0.3607,0.2349,0.3353,0.1808,0.0163,0.0549
A10RCXV0T5IQES,1477465219,5.0,1429142400,0.9995,0.6293,0.54,0.5414,0.1711,0.1048,0.0658
A10RCXV0T5IQES,1503950255,4.0,1449705600,0.9992,0.9038,0.818,0.8633,0.2912,0.0233,0.1074
A10RCXV0T5IQES,1492123595,3.0,1452988800,0.9994,0.3517,0.2806,0.0766,0.2045,0.0552,-0.0801
A10RCXV0T5IQES,1480219851,4.0,1453593600,-0.9973,0.7718,0.8063,0.7655,0.1133,0.1173,0.0281
A10RCXV0T5IQES,B011UNEZN8,4.0,1454371200,0.9973,0.5922,0.6681,0.4364,0.2282,0.1084,0.0015
A10RCXV0T5IQES,1927036380,3.0,1459814400,0.791,0.8207,0.7763,0.8195,0.2236,0.1025,0.0456
A10RCXV0T5IQES,1503933547,3.0,1460246400,,0.3663,-0.1168,0.5348,0.1695,-0.1611,0.1845
A10RCXV0T5IQES,1503941892,4.0,1485820800,,0.8592,0.779,0.8215,0.2367,0.0667,0.0713
A10UUYDN5NY2GB,0743554450,5.0,1182643200,0.9981,0.4524,0.5253,0.7031,0.0574,0.107,0.3275
A10UUYDN5NY2GB,0330449605,5.0,1239494400,0.9995,0.7442,0.6419,0.7438,0.1747,-0.0107,0.0966
A10UUYDN5NY2GB,0739496395,2.0,1240531200,-0.5463,0.5866,0.6369,0.6118,0.1228,0.115,0.1216
A10UUYDN5NY2GB,0765317583,2.0,1244246400,-0.9931,0.2408,0.2254,0.2482,0.1396,0.0675,0.168
A10UUYDN5NY2GB,0132268310,5.0,1253404800,0.9998,0.0391,-0.1454,-0.0361,0.0713,0.0178,0.0075
A10UUYDN5NY2GB,006058405X,4.0,1322179200,0.9708,0.2056,0.2899,0.2032,0.0308,0.1777,0.1128
A10UUYDN5NY2GB,0099576457,5.0,1363996800,0.9998,0.4033,0.6333,0.4735,0.204,0.3046,0.2068
A10UUYDN5NY2GB,034554305X,4.0,1372204800,0.9909,0.6341,0.6843,0.5748,0.1066,0.1398,0.0758
A10UUYDN5NY2GB,0230769152,5.0,1378944000,0.223,0.3942,0.668,0.3348,0.1207,0.2295,0.086
A10UUYDN5NY2GB,0340992565,5.0,1383868800,-0.9494,0.3683,0.3096,0.3966,0.0488,0.0209,0.0836
A10UUYDN5NY2GB,0061941026,5.0,1387929600,-0.3268,0.2463,0.3866,0.4711,-0.0397,0.084,0.1393
A10UUYDN5NY2GB,0345542924,4.0,1405123200,-0.9746,0.5282,0.6749,0.4567,0.1234,0.2671,0.1587
A10UUYDN5NY2GB,034550576X,3.0,1416182400,-0.9908,0.605,0.6709,0.5233,0.132,0.1843,0.0325
A10UUYDN5NY2GB,1501112317,3.0,1443225600,0.6271,0.46,0.1491,0.445,0.1796,-0.0864,0.0492
A10UUYDN5NY2GB,1447260287,5.0,1451347200,0.9997,0.6374,0.7868,0.6073,0.1507,0.0895,0.0692
A10UUYDN5NY2GB,1451649320,5.0,1451347200,0.9997,0.6465,0.7519,0.5749,0.1675,0.0696,0.079
A10UUYDN5NY2GB,0615590586,4.0,1452643200,0.9994,0.686,0.7944,0.6834,0.2181,0.1835,0.2456
A10UUYDN5NY2GB,0718180283,5.0,1470700800,0.9995,0.1075,0.3046,0.2418,0.0089,0.0859,0.0758
A10UUYDN5NY2GB,1250132363,4.0,1472515200,0.9995,0.318,-0.0658,0.4278,0.1531,-0.1322,0.1082
A10UUYDN5NY2GB,0593077393,5.0,1474934400,0.9967,0.3804,-0.2221,0.23,0.254,-0.1697,0.0632
A10UUYDN5NY2GB,0425285049,4.0,1485907200,0.9994,0.4959,0.2284,0.3335,0.1981,-0.0403,0.0504
A10UUYDN5NY2GB,0778319814,2.0,1489017600,-0.9989,0.6565,0.6253,0.5555,0.2204,0.0621,0.0961
A10UUYDN5NY2GB,B01HB9Q7CW,2.0,1489017600,-0.9989,0.6213,0.5858,0.5,0.1792,0.0343,0.0933
A10UUYDN5NY2GB,0147525179,4.0,1503100800,0.998,0.3973,0.2111,0.5087,0.0991,-0.0581,0.1087
A10UUYDN5NY2GB,0385393997,2.0,1504137600,-0.9995,0.0717,0.1867,0.0156,0.023,0.1254,0.0065
A10UUYDN5NY2GB,1432842323,5.0,1505347200,,0.4879,0.5632,0.5447,0.1271,0.1433,0.2156
A10UUYDN5NY2GB,0312577230,4.0,1518912000,,0.7461,0.7548,0.648,0.3492,0.2775,0.2036
A10UX582O51QUO,1477818243,4.0,1402185600,-0.1478,0.6094,0.5727,0.2458,0.3616,0.0894,-0.0481
A10UX582O51QUO,006056492X,3.0,1412899200,0.9923,0.2729,-0.0116,0.4176,0.0302,-0.0621,0.248
A10UX582O51QUO,1477826734,4.0,1424390400,0.9995,0.3542,-0.2675,0.2386,0.2541,-0.1461,-0.0006
A10UX582O51QUO,1477827757,4.0,1427068800,0.9997,0.6088,0.5057,0.4163,0.33,0.0078,0.0233
A10UX582O51QUO,1480504246,5.0,1428710400,0.9992,0.821,0.8518,0.7885,0.2383,0.0681,0.0435
A10UX582O51QUO,1477823948,5.0,1429833600,0.9997,0.6718,0.7475,0.6383,0.2238,0.0606,0.078
A10UX582O51QUO,0983492700,4.0,1434067200,-0.9911,0.8154,0.845,0.775,0.1902,0.081,0.056
A10UX582O51QUO,147782975X,5.0,1449964800,0.9996,0.8662,0.8711,0.8764,0.2001,0.1027,0.1404
A10UX582O51QUO,0957652240,4.0,1452124800,-0.9247,0.7374,0.7262,0.7717,0.3232,0.0766,0.1145
A10UX582O51QUO,1491598778,3.0,1458086400,-0.998,0.3823,0.2175,0.2876,0.209,-0.0465,0.026
A10UX582O51QUO,1503952223,4.0,1462320000,0.8255,0.5329,0.3649,0.4801,0.2235,-0.0152,0.0672
A10UX582O51QUO,B011QZWCVW,4.0,1462320000,0.8255,0.5382,0.3751,0.4747,0.2226,-0.0277,0.0679
A10UX582O51QUO,1503936171,5.0,1474329600,0.9942,0.4344,0.2117,0.564,0.279,0.043,0.1356
A10UX582O51QUO,1481882902,5.0,1475625600,0.9985,0.4531,0.4394,0.4579,0.1476,0.0698,0.0886
A10UX582O51QUO,1503936864,5.0,1477958400,0.9996,0.8273,0.9177,0.8449,0.1536,0.1218,0.0676
A10UX582O51QUO,1503939820,5.0,1480377600,0.9998,0.7315,0.7594,0.4748,0.2236,0.1668,0.025
A10UX582O51QUO,1683990021,3.0,1481673600,-0.9995,0.6306,0.7318,0.5741,0.2562,0.1343,0.0588
A10UX582O51QUO,1478328231,4.0,1489708800,-0.9925,0.6974,0.5833,0.4467,0.1812,-0.0137,-0.1184
A10UX582O51QUO,1503941892,5.0,1492473600,0.9995,0.8592,0.779,0.8215,0.2367,0.0667,0.0713
A10UX582O51QUO,1503943925,5.0,1495497600,-0.8361,0.6472,0.3944,0.3174,0.3428,-0.0662,-0.0115
A10UX582O51QUO,1786811138,4.0,1502755200,-0.9786,0.6612,0.5161,0.6131,0.2507,0.0537,0.0068
A10UX582O51QUO,1475121075,5.0,1504396800,0.999,0.7173,0.7498,0.6304,0.3122,0.0819,0.0091
A10UX582O51QUO,0307932540,5.0,1509667200,0.9998,0.4936,0.6525,0.5551,0.0745,0.2607,0.1816
A10UX582O51QUO,0345542894,5.0,1514678400,0.9966,0.2448,0.5955,0.4753,-0.0316,0.3017,0.1363
A10UX582O51QUO,1250158060,4.0,1519430400,-0.9991,0.2558,-0.6443,-0.0913,0.3524,-0.3232,-0.0034
A10UX582O51QUO,1503948986,4.0,1522368000,,0.5683,0.2234,0.4542,0.2419,-0.089,0.031
A10UX582O51QUO,1503949184,5.0,1523491200,,0.5547,0.528,0.6249,0.123,0.1743,0.0877
A10VP1DE5X7IR3,0141333057,5.0,1332806400,-0.8401,0.4458,0.5063,0.4698,0.097,0.1041,0.0444
A10VP1DE5X7IR3,0312641893,5.0,1332806400,0.9994,0.7738,0.8129,0.8121,0.1393,0.0783,0.019
A10VP1DE5X7IR3,0061726834,3.0,1337558400,0.9873,0.6289,0.7244,0.7581,0.0648,0.0886,0.056
A10VP1DE5X7IR3,000720924X,4.0,1341964800,0.9996,0.4785,0.5902,0.6794,0.0028,0.0952,0.1973
A10VP1DE5X7IR3,6077547328,5.0,1346803200,0.9964,0.4448,0.2497,0.1666,0.2111,0.0545,-0.006
A10VP1DE5X7IR3,140883233X,4.0,1349827200,0.9992,0.6786,0.6909,0.5543,0.0457,0.0992,-0.0052
A10VP1DE5X7IR3,0007420412,3.0,1363910400,-0.9988,0.546,0.6921,0.5045,0.1365,0.1786,0.0238
A10VP1DE5X7IR3,0007466706,5.0,1368662400,0.9991,0.3433,0.1919,0.4871,0.1813,-0.0014,0.0365
A10VP1DE5X7IR3,0062085506,1.0,1379980800,,0.6889,0.7055,0.6003,0.0288,0.0638,0.0428
A10VP1DE5X7IR3,0805094598,3.0,1387238400,,0.7358,0.7454,0.6936,0.0834,0.0788,0.0129
A11CHNJT1S2RZH,1455536695,5.0,1372377600,0.9977,0.8004,0.6969,0.6595,0.1703,0.0913,0.0409
A11CHNJT1S2RZH,1455576506,5.0,1372377600,0.9922,0.636,0.8224,0.5522,0.0917,0.2123,-0.0114
A11CHNJT1S2RZH,1484994566,4.0,1388448000,0.994,0.7351,0.8246,0.8529,0.0512,0.1413,0.0432
A11CHNJT1S2RZH,1471133524,5.0,1404259200,0.9996,0.4533,0.6547,0.467,-0.0301,0.1814,-0.0084
A11CHNJT1S2RZH,1499679106,5.0,1420070400,0.9963,0.7169,0.7711,0.6941,0.0431,0.0792,0.0148
A11CHNJT1S2RZH,150572452X,5.0,1420070400,0.9998,0.7552,0.7296,0.741,0.1029,0.07,0.0111
A11CHNJT1S2RZH,1492375675,5.0,1421539200,0.9998,0.8256,0.8602,0.6203,0.0591,0.2144,-0.0824
A11CHNJT1S2RZH,149473592X,5.0,1421539200,-0.995,0.7602,0.7932,0.7613,0.0182,0.1935,0.0361
A11CHNJT1S2RZH,0986416703,5.0,1422144000,0.9986,0.786,0.7912,0.8141,0.104,0.083,0.0798
A11CHNJT1S2RZH,148234873X,5.0,1422489600,-0.5732,0.8025,0.8751,0.7605,0.1478,0.1324,-0.016
A11CHNJT1S2RZH,1502541858,5.0,1424649600,0.9859,0.6682,0.7682,0.7002,-0.0327,0.2206,0.0792
A11CHNJT1S2RZH,1507574002,5.0,1424649600,0.9996,0.8379,0.8944,0.7909,0.0373,0.1508,-0.0409
A11CHNJT1S2RZH,1508536333,5.0,1424649600,0.9897,0.8007,0.8126,0.9032,0.0871,0.0913,0.0501
A11CHNJT1S2RZH,0385390092,5.0,1438128000,0.9992,0.3348,0.1032,0.4398,0.0945,-0.0639,0.1671
A11CHNJT1S2RZH,0553496646,5.0,1453852800,0.9997,0.717,0.8174,0.8108,0.0541,0.1033,0.0907
A11CHNJT1S2RZH,1503934489,5.0,1462060800,0.9997,0.8423,0.8463,0.8529,0.0487,0.0841,0.037
A11CHNJT1S2RZH,1537344374,5.0,1472860800,,0.7154,0.602,0.7812,0.132,0.0197,0.0793
A11CHNJT1S2RZH,1545129754,5.0,1491264000,,0.8071,0.831,0.8709,0.1555,0.1354,0.056
A11FB9H52IO7Q6,0399164766,4.0,1412812800,0.9997,0.696,0.7191,0.4932,0.2591,0.1886,0.1296
A11FB9H52IO7Q6,0316211044,5.0,1422403200,0.9997,0.4677,0.6218,0.3917,0.1955,0.2611,0.153
A11FB9H52IO7Q6,0316211273,5.0,1422403200,0.9997,0.472,0.6598,0.4866,0.1383,0.2238,0.1772
A11FB9H52IO7Q6,0316225932,3.0,1424390400,0.9996,0.4799,0.5133,0.44,0.1091,0.1096,0.0755
A11FB9H52IO7Q6,0451475682,4.0,1425945600,0.9996,0.4127,0.4673,0.2795,0.1826,0.0603,0.0189
A11FB9H52IO7Q6,0373077165,4.0,1430265600,0.9981,0.7966,0.7722,0.7341,0.2314,0.1584,0.1315
A11FB9H52IO7Q6,1250010128,5.0,1430265600,0.9997,0.4092,0.1914,0.217,0.1875,0.023,-0.0276
A11FB9H52IO7Q6,0399171274,5.0,1437436800,0.9998,0.6632,0.7458,0.6746,0.1753,0.1529,0.237
A11FB9H52IO7Q6,1940270235,5.0,1479686400,-0.9433,0.6991,0.8231,0.717,0.1748,0.1168,0.0782
A11FB9H52IO7Q6,0373271093,3.0,1483315200,0.9997,0.8457,0.8875,0.8324,0.1626,0.1105,0.0497
A11FB9H52IO7Q6,1503937623,4.0,1483315200,,0.7961,0.6305,0.7627,0.2614,-0.0291,0.1025
A11FB9H52IO7Q6,1503940950,5.0,1483315200,,0.5653,0.5017,0.4368,0.2651,0.0855,0.1009
A11HIGAIP8149S,0307946916,5.0,1456272000,0.9997,0.7574,0.9079,0.8418,0.1152,0.0554,0.1211
A11HIGAIP8149S,0345531019,5.0,1456272000,0.9996,0.7761,0.8684,0.6091,0.4507,0.27,0.0217
A11HIGAIP8149S,0345531051,5.0,1456272000,0.9995,0.8069,0.8676,0.9468,0.3323,0.2311,0.4428
A11HIGAIP8149S,0385349173,5.0,1456272000,0.9997,-0.2117,0.8291,0.8644,-0.2117,0.3127,0.6407
A11HIGAIP8149S,0743527992,5.0,1456272000,0.9997,0.761,0.4574,0.8254,0.1089,-0.1481,0.4222
A11HIGAIP8149S,0786039116,5.0,1456272000,0.9997,-0.0198,-0.7474,0.2802,0.1878,-0.5125,0.429
A11HIGAIP8149S,0007378033,3.0,1456358400,0.9997,0.7173,0.7018,0.7029,0.3653,0.1631,0.3841
A11HIGAIP8149S,0143170090,5.0,1456358400,0.9997,0.4756,0.5914,0.281,0.1024,0.1153,-0.0741
A11HIGAIP8149S,0307408841,5.0,1456358400,-0.7936,0.2356,-0.0726,0.5956,0.07,-0.1278,0.3505
A11HIGAIP8149S,0307877183,5.0,1456358400,0.9997,0.4331,0.3011,0.6612,0.0752,-0.0431,0.2886
A11HIGAIP8149S,031609756X,5.0,1456358400,0.9997,0.3907,0.2427,0.2698,0.156,0.0941,0.0455
A11HIGAIP8149S,0385316917,5.0,1456358400,0.9997,0.3603,0.4042,0.121,0.2101,0.1535,-0.0285
A11HIGAIP8149S,0805093079,5.0,1456358400,0.9997,0.7149,0.6033,0.744,0.152,0.2054,0.3713
A11HIGAIP8149S,1455134767,5.0,1456358400,0.9997,-0.4726,-0.8778,0.1909,0.0978,-0.5171,0.415
A11HIGAIP8149S,1410493547,5.0,1519948800,,0.7269,0.2482,0.8755,0.235,-0.0824,0.447
A11HIGAIP8149S,1455568872,5.0,1519948800,,-0.451,-0.7576,-0.406,0.102,-0.4318,-0.0224
A11KU7ZFXUC9J4,0062134701,4.0,1406073600,0.8619,0.8063,0.8639,0.8307,0.1941,0.1767,0.1038
A11KU7ZFXUC9J4,0786890746,4.0,1409702400,0.9939,0.7653,0.7268,0.7293,0.1333,0.0971,0.0771
A11KU7ZFXUC9J4,1477817522,4.0,1409961600,0.9939,0.4865,0.2587,0.4077,0.1472,-0.0326,0.0576
A11KU7ZFXUC9J4,1499616015,5.0,1411689600,0.6609,0.7118,0.6546,0.7059,0.2495,0.049,0.1398
A11KU7ZFXUC9J4,1479345172,4.0,1415318400,0.9992,0.9031,0.9074,0.8146,0.1906,0.0665,0.0286
A11KU7ZFXUC9J4,0385336675,4.0,1421798400,-0.9961,0.5096,0.6375,0.5506,0.1462,0.2057,0.1327
A11KU7ZFXUC9J4,039916149X,5.0,1447286400,0.9967,0.6189,0.7207,0.5489,0.0809,0.2212,0.0383
A11KU7ZFXUC9J4,0062305190,4.0,1452729600,0.9981,0.5341,0.7879,0.2034,0.2921,0.4675,0.0175
A11KU7ZFXUC9J4,0147525071,5.0,1461888000,0.9949,0.7253,0.7435,0.7765,0.1838,0.1152,0.1244
A11KU7ZFXUC9J4,0007531966,5.0,1481760000,0.9977,0.767,0.8449,0.7791,0.2277,0.1476,0.185
A11KU7ZFXUC9J4,B00ENIRNEG,5.0,1481760000,0.9977,0.7636,0.8416,0.7745,0.2219,0.1412,0.1889
A11KU7ZFXUC9J4,0399184570,5.0,1493078400,0.9963,0.7061,0.6922,0.6094,0.1343,0.1106,0.0572
A11KU7ZFXUC9J4,0375433392,5.0,1498953600,0.979,0.7899,0.7077,0.7088,0.2242,0.1434,0.07
A11KU7ZFXUC9J4,B0010QO9LE,5.0,1498953600,,0.7619,0.7765,0.6699,0.326,0.1056,0.0761
A11KU7ZFXUC9J4,B0010QO9LE,5.0,1498953600,,0.7619,0.7765,0.6699,0.326,0.1056,0.0761
A11RMVMAUIS5MZ,0739445286,5.0,1413676800,0.9997,0.6988,0.7776,0.7257,0.1741,0.1726,0.0624
A11RMVMAUIS5MZ,1477825576,5.0,1413676800,0.9998,0.8011,0.857,0.7881,0.2331,0.0997,0.0557
A11RMVMAUIS5MZ,0615437850,5.0,1416441600,0.9997,0.8082,0.839,0.7769,0.18,0.2063,0.0359
A11RMVMAUIS5MZ,042513301X,5.0,1419292800,0.9997,0.6563,0.7306,0.5875,0.1764,0.1239,0.0224
A11RMVMAUIS5MZ,0988234807,5.0,1419292800,0.9992,0.7746,0.7837,0.8164,0.229,0.0991,0.1406
A11RMVMAUIS5MZ,1463731647,5.0,1419292800,0.9998,0.7182,0.7161,0.6582,0.1525,0.1088,-0.005
A11RMVMAUIS5MZ,1477809783,4.0,1419292800,0.9997,0.7849,0.6516,0.7836,0.1808,-0.0661,0.0801
A11RMVMAUIS5MZ,0983492700,5.0,1438473600,0.9995,0.8154,0.845,0.775,0.1902,0.081,0.056
A11RMVMAUIS5MZ,0312537409,5.0,1454284800,0.9998,0.5711,0.4106,0.5329,0.1768,-0.1135,0.1064
A11RMVMAUIS5MZ,1502711443,5.0,1454976000,0.9986,0.8098,0.7359,0.6492,0.2452,0.0651,0.0362
A11RMVMAUIS5MZ,1477823476,5.0,1459209600,0.9996,0.8288,0.8514,0.7289,0.227,0.1539,0.0504
A11RMVMAUIS5MZ,1477818529,5.0,1460505600,0.9985,0.6824,0.5608,0.5152,0.3165,0.0195,-0.0154
A11RMVMAUIS5MZ,1477821031,5.0,1461542400,0.9855,0.7789,0.6878,0.6815,0.2992,0.0929,0.0577
A11RMVMAUIS5MZ,1461098378,5.0,1472342400,,0.7628,0.7386,0.7454,0.2273,0.0454,0.1128
A11RMVMAUIS5MZ,1542383692,5.0,1506470400,,0.8759,0.9215,0.9062,0.2214,0.1428,0.1164
A11XRORGKCJ5JO,0099554798,4.0,1385424000,0.9978,0.5572,0.5376,0.5941,0.0837,0.0469,0.0515
A11XRORGKCJ5JO,0307941515,3.0,1385424000,-0.9936,0.5378,0.5798,0.5291,0.0932,0.0832,0.1443
A11XRORGKCJ5JO,0545582881,2.0,1385424000,-0.9992,0.2865,0.281,0.2968,0.0698,0.0306,0.1112
A11XRORGKCJ5JO,037032921X,4.0,1399334400,0.9968,0.7592,0.898,0.7428,0.1515,0.2355,0.2134
A11XRORGKCJ5JO,1406330337,5.0,1413849600,0.9993,0.2701,0.3457,0.4448,0.0487,0.1054,0.0689
A11XRORGKCJ5JO,0007384289,1.0,1414713600,-0.9991,0.2878,0.2561,0.3741,0.0897,0.0701,0.1277
A11XRORGKCJ5JO,1480568112,2.0,1420416000,-0.9992,0.2576,0.6225,0.3534,-0.0653,0.2084,0.0379
A11XRORGKCJ5JO,031218008X,2.0,1427328000,-0.9976,0.63,0.4094,0.582,0.225,0.0373,0.2048
A11XRORGKCJ5JO,B00C6ONIRU,2.0,1427328000,-0.9976,0.6158,0.4284,0.5202,0.2043,0.0389,0.1554
A11XRORGKCJ5JO,0316245283,3.0,1427414400,,0.556,0.5198,0.5453,0.1845,0.1196,0.1142
A11XRORGKCJ5JO,0425285049,4.0,1497830400,,0.4959,0.2284,0.3335,0.1981,-0.0403,0.0504
A129EP0EHUHL4X,0316026697,5.0,1373328000,0.9997,0.6722,0.6388,0.5642,0.1414,0.0582,0.0343
A129EP0EHUHL4X,0425256383,4.0,1382659200,0.9909,-0.0797,0.0444,-0.1483,-0.0339,0.1292,0.0088
A129EP0EHUHL4X,0425256391,3.0,1382745600,0.999,-0.1137,-0.0626,-0.2705,0.019,0.0721,0.0082
A129EP0EHUHL4X,0307743659,3.0,1384300800,-0.2768,0.392,0.5103,0.4596,0.0392,0.1008,0.1203
A129EP0EHUHL4X,037032921X,5.0,1384732800,0.9982,0.7592,0.898,0.7428,0.1515,0.2355,0.2134
A129EP0EHUHL4X,0316228532,1.0,1404864000,-0.9959,0.4364,0.4527,0.5845,0.0217,0.0196,0.1338
A129EP0EHUHL4X,0545582881,1.0,1404864000,-0.9959,0.2865,0.281,0.2968,0.0698,0.0306,0.1112
A129EP0EHUHL4X,B017MYOI3Q,1.0,1404864000,-0.9959,-0.2756,-0.2301,0.0672,-0.0632,-0.064,0.1156
A129EP0EHUHL4X,0099297701,3.0,1406505600,-0.9902,-0.0957,-0.0157,0.0089,0.0021,0.0277,0.0748
A129EP0EHUHL4X,0099664313,5.0,1408147200,,0.72,0.76,0.6812,0.1809,0.0812,0.0369
A129EP0EHUHL4X,0340992565,4.0,1411603200,,0.3683,0.3096,0.3966,0.0488,0.0209,0.0836
A12AWBG4OTP36G,0310330718,5.0,1367193600,0.9499,0.4745,0.7957,0.4784,0.3785,0.5122,0.2279
A12AWBG4OTP36G,0316001821,5.0,1381190400,0.9997,0.2503,0.3347,0.4553,0.0489,0.0134,0.1709
A12AWBG4OTP36G,0446612774,4.0,1396656000,-0.9044,0.7552,0.6221,0.695,0.3458,-0.0012,0.0961
A12AWBG4OTP36G,0007173156,5.0,1405987200,0.9997,0.8143,0.8601,0.7278,0.3148,0.1502,0.3654
A12AWBG4OTP36G,0307712842,4.0,1405987200,0.9995,0.6689,0.7928,0.8411,0.0269,0.1372,0.1391
A12AWBG4OTP36G,0312169787,5.0,1405987200,0.9996,0.589,0.6395,0.6581,0.1002,0.1297,0.1547
A12AWBG4OTP36G,0143125478,5.0,1414886400,0.9994,0.8697,0.9129,0.8338,0.245,0.0891,0.1599
A12AWBG4OTP36G,0007548672,5.0,1423699200,0.9985,0.4718,0.6782,0.6392,-0.0063,0.1171,0.2398
A12AWBG4OTP36G,0099911701,5.0,1431648000,,0.7329,0.8008,0.7144,0.1373,0.1306,0.0778
A12AWBG4OTP36G,0399179135,5.0,1475712000,,0.6764,0.7162,0.8175,0.1082,0.0969,0.308
A131Z39T6X98L6,0988497484,5.0,1392336000,0.9989,0.7243,0.774,0.5025,0.2283,0.0604,-0.0139
A131Z39T6X98L6,0446612774,5.0,1392508800,0.9996,0.7552,0.6221,0.695,0.3458,-0.0012,0.0961
A131Z39T6X98L6,1478288892,5.0,1393027200,0.9584,0.2229,0.3527,0.646,0.0267,0.1128,0.214
A131Z39T6X98L6,0764206702,5.0,1396224000,0.9997,0.8113,0.7091,0.767,0.2968,0.0491,0.1918
A131Z39T6X98L6,1490527516,5.0,1401321600,0.9995,0.7497,0.7016,0.6378,0.2561,0.0812,0.0944
A131Z39T6X98L6,0615932916,5.0,1401753600,0.9998,0.5732,0.6327,0.5234,0.1964,0.204,0.0042
A131Z39T6X98L6,0800733851,5.0,1402617600,0.9997,0.7717,0.7726,0.7693,0.262,0.1068,0.1496
A131Z39T6X98L6,1477827021,5.0,1402790400,0.9997,0.8162,0.8437,0.7155,0.1883,0.2419,0.1972
A131Z39T6X98L6,0764210319,5.0,1402876800,0.9997,0.7788,0.5133,0.8752,0.3756,0.025,0.3116
A131Z39T6X98L6,0800757181,5.0,1403049600,0.9997,0.7592,0.6469,0.4916,0.4403,0.1979,0.1441
A131Z39T6X98L6,0764208004,4.0,1403136000,0.9833,0.8778,0.8348,0.7789,0.3641,0.1342,0.2238
A131Z39T6X98L6,0739469339,5.0,1403222400,0.9997,0.9052,0.9466,0.8774,0.2697,0.1007,0.1224
A131Z39T6X98L6,0764208381,5.0,1403395200,0.9997,0.9361,0.9536,0.9545,0.3374,0.1852,0.1984
A131Z39T6X98L6,147824738X,5.0,1404172800,0.9996,0.5048,0.3614,0.1436,0.2683,0.0964,-0.0664
A131Z39T6X98L6,0380792621,5.0,1405382400,0.9997,0.7219,0.6826,0.7018,0.2407,0.0561,0.1074
A131Z39T6X98L6,1492707872,5.0,1406764800,0.9997,0.6901,0.6973,0.58,0.2219,0.1384,0.0153
