user_id,item_id,rating,timestamp,sentiment_score
A10UUYDN5NY2GB,0147525179,4.0,1503100800,0.998
A10UUYDN5NY2GB,0385393997,2.0,1504137600,-0.9995
A10UUYDN5NY2GB,1432842323,5.0,1505347200,
A10UUYDN5NY2GB,0312577230,4.0,1518912000,
A10UX582O51QUO,1477818243,4.0,1402185600,-0.1478
A10UX582O51QUO,006056492X,3.0,1412899200,0.9923
A10UX582O51QUO,1477826734,4.0,1424390400,0.9995
A10UX582O51QUO,1477827757,4.0,1427068800,0.9997
A10UX582O51QUO,1480504246,5.0,1428710400,0.9992
A10UX582O51QUO,1477823948,5.0,1429833600,0.9997
A10UX582O51QUO,0983492700,4.0,1434067200,-0.9911
A10UX582O51QUO,147782975X,5.0,1449964800,0.9996
A10UX582O51QUO,0957652240,4.0,1452124800,-0.9247
A10UX582O51QUO,1491598778,3.0,1458086400,-0.998
A10UX582O51QUO,1503952223,4.0,1462320000,0.8255
A10UX582O51QUO,B011QZWCVW,4.0,1462320000,0.8255
A10UX582O51QUO,1503936171,5.0,1474329600,0.9942
A10UX582O51QUO,1481882902,5.0,1475625600,0.9985
A10UX582O51QUO,1503936864,5.0,1477958400,0.9996
A10UX582O51QUO,1503939820,5.0,1480377600,0.9998
A10UX582O51QUO,1683990021,3.0,1481673600,-0.9995
A10UX582O51QUO,1478328231,4.0,1489708800,-0.9925
A10UX582O51QUO,1503941892,5.0,1492473600,0.9995
A10UX582O51QUO,1503943925,5.0,1495497600,-0.8361
A10UX582O51QUO,1786811138,4.0,1502755200,-0.9786
A10UX582O51QUO,1475121075,5.0,1504396800,0.999
A10UX582O51QUO,0307932540,5.0,1509667200,0.9998
A10UX582O51QUO,0345542894,5.0,1514678400,0.9966
A10UX582O51QUO,1250158060,4.0,1519430400,-0.9991
A10UX582O51QUO,1503948986,4.0,1522368000,
A10UX582O51QUO,1503949184,5.0,1523491200,
A10VP1DE5X7IR3,0141333057,5.0,1332806400,-0.8401
A10VP1DE5X7IR3,0312641893,5.0,1332806400,0.9994
A10VP1DE5X7IR3,0061726834,3.0,1337558400,0.9873
A10VP1DE5X7IR3,000720924X,4.0,1341964800,0.9996
A10VP1DE5X7IR3,6077547328,5.0,1346803200,0.9964
A10VP1DE5X7IR3,140883233X,4.0,1349827200,0.9992
A10VP1DE5X7IR3,0007420412,3.0,1363910400,-0.9988
A10VP1DE5X7IR3,0007466706,5.0,1368662400,0.9991
A10VP1DE5X7IR3,0062085506,1.0,1379980800,
A10VP1DE5X7IR3,0805094598,3.0,1387238400,
A11CHNJT1S2RZH,1455536695,5.0,1372377600,0.9977
A11CHNJT1S2RZH,1455576506,5.0,1372377600,0.9922
A11CHNJT1S2RZH,1484994566,4.0,1388448000,0.994
A11CHNJT1S2RZH,1471133524,5.0,1404259200,0.9996
A11CHNJT1S2RZH,1499679106,5.0,1420070400,0.9963
A11CHNJT1S2RZH,150572452X,5.0,1420070400,0.9998
A11CHNJT1S2RZH,1492375675,5.0,1421539200,0.9998
A11CHNJT1S2RZH,149473592X,5.0,1421539200,-0.995
A11CHNJT1S2RZH,0986416703,5.0,1422144000,0.9986
A11CHNJT1S2RZH,148234873X,5.0,1422489600,-0.5732
A11CHNJT1S2RZH,1502541858,5.0,1424649600,0.9859
A11CHNJT1S2RZH,1507574002,5.0,1424649600,0.9996
A11CHNJT1S2RZH,1508536333,5.0,1424649600,0.9897
A11CHNJT1S2RZH,0385390092,5.0,1438128000,0.9992
A11CHNJT1S2RZH,0553496646,5.0,1453852800,0.9997
A11CHNJT1S2RZH,1503934489,5.0,1462060800,0.9997
A11CHNJT1S2RZH,1537344374,5.0,1472860800,
A11CHNJT1S2RZH,1545129754,5.0,1491264000,
A11FB9H52IO7Q6,0399164766,4.0,1412812800,0.9997
A11FB9H52IO7Q6,0316211044,5.0,1422403200,0.9997
A11FB9H52IO7Q6,0316211273,5.0,1422403200,0.9997
A11FB9H52IO7Q6,0316225932,3.0,1424390400,0.9996
A11FB9H52IO7Q6,0451475682,4.0,1425945600,0.9996
A11FB9H52IO7Q6,0373077165,4.0,1430265600,0.9981
A11FB9H52IO7Q6,1250010128,5.0,1430265600,0.9997
A11FB9H52IO7Q6,0399171274,5.0,1437436800,0.9998
A11FB9H52IO7Q6,1940270235,5.0,1479686400,-0.9433
A11FB9H52IO7Q6,0373271093,3.0,1483315200,0.9997
A11FB9H52IO7Q6,1503937623,4.0,1483315200,
A11FB9H52IO7Q6,1503940950,5.0,1483315200,
A11HIGAIP8149S,0307946916,5.0,1456272000,0.9997
A11HIGAIP8149S,0345531019,5.0,1456272000,0.9996
A11HIGAIP8149S,0345531051,5.0,1456272000,0.9995
A11HIGAIP8149S,0385349173,5.0,1456272000,0.9997
A11HIGAIP8149S,0743527992,5.0,1456272000,0.9997
A11HIGAIP8149S,0786039116,5.0,1456272000,0.9997
A11HIGAIP8149S,0007378033,3.0,1456358400,0.9997
A11HIGAIP8149S,0143170090,5.0,1456358400,0.9997
A11HIGAIP8149S,0307408841,5.0,1456358400,-0.7936
A11HIGAIP8149S,0307877183,5.0,1456358400,0.9997
A11HIGAIP8149S,031609756X,5.0,1456358400,0.9997
A11HIGAIP8149S,0385316917,5.0,1456358400,0.9997
A11HIGAIP8149S,0805093079,5.0,1456358400,0.9997
A11HIGAIP8149S,1455134767,5.0,1456358400,0.9997
A11HIGAIP8149S,1410493547,5.0,1519948800,
A11HIGAIP8149S,1455568872,5.0,1519948800,
A11KU7ZFXUC9J4,0062134701,4.0,1406073600,0.8619
A11KU7ZFXUC9J4,0786890746,4.0,1409702400,0.9939
A11KU7ZFXUC9J4,1477817522,4.0,1409961600,0.9939
A11KU7ZFXUC9J4,1499616015,5.0,1411689600,0.6609
A11KU7ZFXUC9J4,1479345172,4.0,1415318400,0.9992
A11KU7ZFXUC9J4,0385336675,4.0,1421798400,-0.9961
A11KU7ZFXUC9J4,039916149X,5.0,1447286400,0.9967
A11KU7ZFXUC9J4,0062305190,4.0,1452729600,0.9981
A11KU7ZFXUC9J4,0147525071,5.0,1461888000,0.9949
A11KU7ZFXUC9J4,0007531966,5.0,1481760000,0.9977
A11KU7ZFXUC9J4,B00ENIRNEG,5.0,1481760000,0.9977
A11KU7ZFXUC9J4,0399184570,5.0,1493078400,0.9963
A11KU7ZFXUC9J4,0375433392,5.0,1498953600,0.979
A11KU7ZFXUC9J4,B0010QO9LE,5.0,1498953600,
A11KU7ZFXUC9J4,B0010QO9LE,5.0,1498953600,
A11RMVMAUIS5MZ,0739445286,5.0,1413676800,0.9997
A11RMVMAUIS5MZ,1477825576,5.0,1413676800,0.9998
A11RMVMAUIS5MZ,0615437850,5.0,1416441600,0.9997
A11RMVMAUIS5MZ,042513301X,5.0,1419292800,0.9997
A11RMVMAUIS5MZ,0988234807,5.0,1419292800,0.9992
A11RMVMAUIS5MZ,1463731647,5.0,1419292800,0.9998
A11RMVMAUIS5MZ,1477809783,4.0,1419292800,0.9997
A11RMVMAUIS5MZ,0983492700,5.0,1438473600,0.9995
A11RMVMAUIS5MZ,0312537409,5.0,1454284800,0.9998
A11RMVMAUIS5MZ,1502711443,5.0,1454976000,0.9986
A11RMVMAUIS5MZ,1477823476,5.0,1459209600,0.9996
A11RMVMAUIS5MZ,1477818529,5.0,1460505600,0.9985
A11RMVMAUIS5MZ,1477821031,5.0,1461542400,0.9855
A11RMVMAUIS5MZ,1461098378,5.0,1472342400,
A11RMVMAUIS5MZ,1542383692,5.0,1506470400,
A11XRORGKCJ5JO,0099554798,4.0,1385424000,0.9978
A11XRORGKCJ5JO,0307941515,3.0,1385424000,-0.9936
A11XRORGKCJ5JO,0545582881,2.0,1385424000,-0.9992
A11XRORGKCJ5JO,037032921X,4.0,1399334400,0.9968
A11XRORGKCJ5JO,1406330337,5.0,1413849600,0.9993
A11XRORGKCJ5JO,0007384289,1.0,1414713600,-0.9991
A11XRORGKCJ5JO,1480568112,2.0,1420416000,-0.9992
A11XRORGKCJ5JO,031218008X,2.0,1427328000,-0.9976
A11XRORGKCJ5JO,B00C6ONIRU,2.0,1427328000,-0.9976
A11XRORGKCJ5JO,0316245283,3.0,1427414400,
A11XRORGKCJ5JO,0425285049,4.0,1497830400,
A129EP0EHUHL4X,0316026697,5.0,1373328000,0.9997
A129EP0EHUHL4X,0425256383,4.0,1382659200,0.9909
A129EP0EHUHL4X,0425256391,3.0,1382745600,0.999
A129EP0EHUHL4X,0307743659,3.0,1384300800,-0.2768
A129EP0EHUHL4X,037032921X,5.0,1384732800,0.9982
A129EP0EHUHL4X,0316228532,1.0,1404864000,-0.9959
A129EP0EHUHL4X,0545582881,1.0,1404864000,-0.9959
A129EP0EHUHL4X,B017MYOI3Q,1.0,1404864000,-0.9959
A129EP0EHUHL4X,0099297701,3.0,1406505600,-0.9902
A129EP0EHUHL4X,0099664313,5.0,1408147200,
A129EP0EHUHL4X,0340992565,4.0,1411603200,
A12AWBG4OTP36G,0310330718,5.0,1367193600,0.9499
A12AWBG4OTP36G,0316001821,5.0,1381190400,0.9997
A12AWBG4OTP36G,0446612774,4.0,1396656000,-0.9044
A12AWBG4OTP36G,0007173156,5.0,1405987200,0.9997
A12AWBG4OTP36G,0307712842,4.0,1405987200,0.9995
A12AWBG4OTP36G,0312169787,5.0,1405987200,0.9996
A12AWBG4OTP36G,0143125478,5.0,1414886400,0.9994
A12AWBG4OTP36G,0007548672,5.0,1423699200,0.9985
A12AWBG4OTP36G,0099911701,5.0,1431648000,
A12AWBG4OTP36G,0399179135,5.0,1475712000,
A131Z39T6X98L6,0988497484,5.0,1392336000,0.9989
A131Z39T6X98L6,0446612774,5.0,1392508800,0.9996
A131Z39T6X98L6,1478288892,5.0,1393027200,0.9584
A131Z39T6X98L6,0764206702,5.0,1396224000,0.9997
A131Z39T6X98L6,1490527516,5.0,1401321600,0.9995
A131Z39T6X98L6,0615932916,5.0,1401753600,0.9998
A131Z39T6X98L6,0800733851,5.0,1402617600,0.9997
A131Z39T6X98L6,1477827021,5.0,1402790400,0.9997
A131Z39T6X98L6,0764210319,5.0,1402876800,0.9997
A131Z39T6X98L6,0800757181,5.0,1403049600,0.9997
A131Z39T6X98L6,0764208004,4.0,1403136000,0.9833
A131Z39T6X98L6,0739469339,5.0,1403222400,0.9997
A131Z39T6X98L6,0764208381,5.0,1403395200,0.9997
A131Z39T6X98L6,147824738X,5.0,1404172800,0.9996
A131Z39T6X98L6,0380792621,5.0,1405382400,0.9997
A131Z39T6X98L6,1492707872,5.0,1406764800,0.9997
A131Z39T6X98L6,0692213740,3.0,1407628800,0.9428
A131Z39T6X98L6,0373077165,5.0,1409875200,0.9995
A131Z39T6X98L6,0989776018,5.0,1411430400,0.9991
A131Z39T6X98L6,0373271093,5.0,1419120000,0.9998
A131Z39T6X98L6,1481113704,5.0,1421193600,0.9997
A131Z39T6X98L6,1470107163,5.0,1421280000,0.9992
A131Z39T6X98L6,1556114931,5.0,1421280000,0.9997
A131Z39T6X98L6,1502943859,5.0,1421712000,0.9995
A131Z39T6X98L6,1463514581,5.0,1421884800,0.9997
A131Z39T6X98L6,0505527847,5.0,1425945600,0.9998
A131Z39T6X98L6,0764201913,5.0,1428796800,0.9998
A131Z39T6X98L6,1475111479,5.0,1469923200,
A131Z39T6X98L6,1468065343,5.0,1470268800,
A139TFJC84TT4D,0007420412,4.0,1426636800,0.3111
A139TFJC84TT4D,0307706591,3.0,1429228800,-0.7866
A139TFJC84TT4D,030770663X,4.0,1429228800,0.9972
A139TFJC84TT4D,0143144391,3.0,1431561600,-0.9234
A139TFJC84TT4D,0804179034,2.0,1434758400,-0.815
A139TFJC84TT4D,0395083664,3.0,1440374400,-0.9569
A139TFJC84TT4D,B0006EVIKG,3.0,1440374400,-0.9569
A139TFJC84TT4D,014133925X,4.0,1450310400,0.5265
A139TFJC84TT4D,0062310631,4.0,1455840000,
A139TFJC84TT4D,0751565350,4.0,1472169600,
A13D2KUZ3SIU1L,0425267040,4.0,1363219200,0.9992
A13D2KUZ3SIU1L,1592642195,3.0,1364515200,0.9997
A13D2KUZ3SIU1L,0307967077,4.0,1367107200,0.9978
A13D2KUZ3SIU1L,0316176494,3.0,1369785600,0.9773
A13D2KUZ3SIU1L,146109111X,4.0,1378252800,0.9988
A13D2KUZ3SIU1L,1469982994,4.0,1379548800,0.9997
A13D2KUZ3SIU1L,1476718202,4.0,1379548800,0.9984
A13D2KUZ3SIU1L,0061147931,3.0,1383523200,0.9991
A13D2KUZ3SIU1L,0743566572,4.0,1383523200,0.9995
A13D2KUZ3SIU1L,148261376X,2.0,1389052800,-0.9922
A13D2KUZ3SIU1L,0061726834,4.0,1390867200,0.985
A13D2KUZ3SIU1L,0544264975,4.0,1403740800,-0.9148
A13D2KUZ3SIU1L,0989740617,4.0,1403740800,0.9997
A13D2KUZ3SIU1L,1611097843,3.0,1405123200,0.9995
A13D2KUZ3SIU1L,1477665412,4.0,1407628800,0.9995
A13D2KUZ3SIU1L,0990738809,3.0,1416441600,0.9013
A13D2KUZ3SIU1L,1494558084,4.0,1416441600,0.9998
A13D2KUZ3SIU1L,1480568112,4.0,1417219200,0.9998
A13D2KUZ3SIU1L,1477825797,4.0,1425081600,0.9998
A13D2KUZ3SIU1L,1480504246,4.0,1427328000,0.9996
A13D2KUZ3SIU1L,0615957978,4.0,1430265600,0.9998
A13D2KUZ3SIU1L,1522749608,4.0,1447027200,0.9978
A13D2KUZ3SIU1L,1501132938,4.0,1474156800,0.9998
A13D2KUZ3SIU1L,1503936171,4.0,1477353600,
A13D2KUZ3SIU1L,1503939421,4.0,1478736000,
A13K370U2T20ZF,0062320084,5.0,1414540800,0.9995
A13K370U2T20ZF,0316069485,4.0,1425945600,0.9998
A13K370U2T20ZF,0316225932,5.0,1434240000,0.9994
A13K370U2T20ZF,0062320165,5.0,1439078400,0.9993
A13K370U2T20ZF,0001050230,5.0,1442880000,0.9997
A13K370U2T20ZF,1451532512,5.0,1442880000,0.9997
A13K370U2T20ZF,0060188731,4.0,1453161600,0.9982
A13K370U2T20ZF,0062491792,5.0,1479600000,0.9936
A13K370U2T20ZF,0062561723,5.0,1479600000,
A13K370U2T20ZF,1570429715,5.0,1521676800,
A145YSBIECCXTJ,1503936171,5.0,1472688000,-0.9882
A145YSBIECCXTJ,1503938778,2.0,1480118400,-0.9996
A145YSBIECCXTJ,1477824685,5.0,1485216000,0.9219
A145YSBIECCXTJ,1490536388,5.0,1490832000,0.9996
A145YSBIECCXTJ,1503942988,3.0,1493424000,0.9629
A145YSBIECCXTJ,1477848355,4.0,1501891200,0.9981
A145YSBIECCXTJ,1543644325,4.0,1506643200,0.981
A145YSBIECCXTJ,0312537409,4.0,1507507200,0.834
A145YSBIECCXTJ,1477823662,5.0,1509926400,0.9988
A145YSBIECCXTJ,1542046599,3.0,1516492800,
A145YSBIECCXTJ,1503948986,2.0,1518998400,
A14GBD9FJ55X2H,140883233X,5.0,1437955200,0.9958
A14GBD9FJ55X2H,0804121281,5.0,1440806400,0.998
A14GBD9FJ55X2H,0553496646,5.0,1441065600,0.9981
A14GBD9FJ55X2H,0141340231,5.0,1443744000,0.999
A14GBD9FJ55X2H,0142419400,5.0,1444348800,0.9995
A14GBD9FJ55X2H,0142419400,5.0,1444780800,0.8511
A14GBD9FJ55X2H,0141340150,5.0,1446681600,0.9995
A14GBD9FJ55X2H,0451218043,5.0,1506297600,0.9911
A14GBD9FJ55X2H,031613399X,4.0,1509408000,
A14GBD9FJ55X2H,1455536695,2.0,1515888000,
A14IZH0F37VDHY,0008124868,5.0,1397692800,0.9982
A14IZH0F37VDHY,B000VHU7V4,5.0,1397692800,0.9982
A14IZH0F37VDHY,B001AIRPYA,5.0,1397692800,0.9982
A14IZH0F37VDHY,B004QK6Z6I,5.0,1397692800,0.9982
A14IZH0F37VDHY,0099574152,5.0,1399075200,0.9997
A14IZH0F37VDHY,142691279X,5.0,1422144000,0.9997
A14IZH0F37VDHY,0345545311,5.0,1445558400,0.1232
A14IZH0F37VDHY,B00XKJJAJ0,5.0,1445558400,0.1232
A14IZH0F37VDHY,0345541391,5.0,1456963200,
A14IZH0F37VDHY,0316407038,5.0,1459209600,
A153VU4K0XK80N,0316056871,3.0,1389657600,-0.9987
A153VU4K0XK80N,0805096663,5.0,1389657600,0.9883
A153VU4K0XK80N,0143125478,5.0,1415059200,0.9995
A153VU4K0XK80N,0007117213,4.0,1420070400,0.9993
A153VU4K0XK80N,0312577222,5.0,1447632000,0.9997
A153VU4K0XK80N,0062248472,4.0,1454544000,0.9977
A153VU4K0XK80N,1477820019,4.0,1482278400,0.9997
A153VU4K0XK80N,0008102147,5.0,1493769600,0.9996
A153VU4K0XK80N,0062316869,2.0,1500163200,-0.9996
A153VU4K0XK80N,0307939650,5.0,1501200000,
A153VU4K0XK80N,1477817905,3.0,1508457600,
A154Z65GFPEN9S,0743467728,4.0,1301616000,0.9997
A154Z65GFPEN9S,061834697X,5.0,1376870400,0.9888
A154Z65GFPEN9S,B000FEBQJU,5.0,1376870400,0.9888
A154Z65GFPEN9S,0060557818,4.0,1408492800,-0.8896
A154Z65GFPEN9S,0297859382,5.0,1408492800,0.9975
A154Z65GFPEN9S,0307341577,5.0,1434499200,0.992
A154Z65GFPEN9S,0451468740,5.0,1434499200,0.9984
A154Z65GFPEN9S,0007378033,5.0,1438128000,0.9997
A154Z65GFPEN9S,1410472922,5.0,1470182400,0.9996
A154Z65GFPEN9S,0307408868,5.0,1485907200,0.9998
A154Z65GFPEN9S,0425252868,5.0,1485907200,-0.9466
A154Z65GFPEN9S,0008102147,5.0,1507593600,0.9991
A154Z65GFPEN9S,0134374940,5.0,1521417600,
A154Z65GFPEN9S,B00ES25FBA,5.0,1521417600,
A15ANBKUY4JSPD,0099464462,5.0,1109894400,0.9991
A15ANBKUY4JSPD,0061147966,3.0,1268956800,0.5445
A15ANBKUY4JSPD,0062060554,4.0,1306886400,-0.9993
A15ANBKUY4JSPD,0307987647,5.0,1308700800,-0.8914
A15ANBKUY4JSPD,0002247437,5.0,1310169600,-0.9495
A15ANBKUY4JSPD,0007447868,5.0,1310169600,-0.9495
A15ANBKUY4JSPD,0230756212,4.0,1325116800,-0.5703
A15ANBKUY4JSPD,0316176494,4.0,1362700800,0.9974
A15ANBKUY4JSPD,0142180823,4.0,1367366400,0.995
A15ANBKUY4JSPD,0804121281,4.0,1384128000,0.9994
A15ANBKUY4JSPD,0062107321,3.0,1385596800,-0.9866
A15ANBKUY4JSPD,0349004587,5.0,1403568000,0.6213
A15ANBKUY4JSPD,0008132526,4.0,1427155200,
A15ANBKUY4JSPD,0451482212,4.0,1437177600,
A15B8D8TBOHLO1,0425266060,5.0,1350864000,0.9992
A15B8D8TBOHLO1,146109111X,5.0,1350864000,0.9995
A15B8D8TBOHLO1,0345544110,5.0,1362441600,-0.986
A15B8D8TBOHLO1,1476765340,5.0,1362441600,0.9913
A15B8D8TBOHLO1,0425267040,5.0,1363737600,0.9996
A15B8D8TBOHLO1,1442488700,5.0,1364601600,0.9993
A15B8D8TBOHLO1,1476735247,5.0,1364601600,0.9997
A15B8D8TBOHLO1,1490471103,5.0,1364601600,0.9996
A15B8D8TBOHLO1,1490339973,5.0,1366156800,0.9997
A15B8D8TBOHLO1,1477817182,5.0,1372982400,0.9996
A15B8D8TBOHLO1,1476756546,5.0,1393459200,0.9585
A15B8D8TBOHLO1,1497585368,5.0,1399680000,0.9984
A15B8D8TBOHLO1,1497497132,5.0,1403136000,0.9998
A15B8D8TBOHLO1,1494563258,5.0,1408233600,0.9994
A15B8D8TBOHLO1,1500643084,5.0,1408233600,0.9994
A15B8D8TBOHLO1,1501110349,5.0,1447459200,
A15B8D8TBOHLO1,1501110365,5.0,1470873600,
A15QO2NDS75XR6,030794963X,3.0,1398038400,-0.9958
A15QO2NDS75XR6,B00F8F3J2S,3.0,1398038400,-0.9958
A15QO2NDS75XR6,1410470997,5.0,1405641600,0.9997
A15QO2NDS75XR6,0399173358,5.0,1419292800,0.9995
A15QO2NDS75XR6,0451414136,5.0,1428969600,0.9997
A15QO2NDS75XR6,0804192898,4.0,1442448000,0.9991
A15QO2NDS75XR6,0385539436,5.0,1446249600,0.9993
A15QO2NDS75XR6,125006161X,3.0,1456617600,-0.9995
A15QO2NDS75XR6,0399176608,5.0,1459209600,0.9997
A15QO2NDS75XR6,0147525071,5.0,1462752000,0.9997
A15QO2NDS75XR6,0525955100,5.0,1478044800,
A15QO2NDS75XR6,0375434542,3.0,1507766400,
A15STEKS162EB3,0140143491,4.0,1365292800,0.9945
A15STEKS162EB3,0399158820,3.0,1365379200,-0.9546
A15STEKS162EB3,1410458229,4.0,1368144000,0.9992
A15STEKS162EB3,0606322639,4.0,1372032000,0.9994
A15STEKS162EB3,1410472922,3.0,1452902400,0.9449
A15STEKS162EB3,0385539258,1.0,1455408000,-0.9059
A15STEKS162EB3,0765326264,4.0,1455408000,0.9995
A15STEKS162EB3,1439138311,3.0,1455408000,-0.9722
A15STEKS162EB3,1444779761,2.0,1472601600,
A15STEKS162EB3,0553292587,3.0,1486857600,
A15TW4HU55IZOX,147003655X,1.0,1403740800,-0.9897
A15TW4HU55IZOX,1455534188,3.0,1433980800,-0.7392
A15TW4HU55IZOX,1477818065,1.0,1433980800,-0.999
A15TW4HU55IZOX,0989281000,4.0,1434326400,0.9998
A15TW4HU55IZOX,0991204549,1.0,1436572800,-0.9991
A15TW4HU55IZOX,0615957978,4.0,1437350400,0.9997
A15TW4HU55IZOX,1927036666,2.0,1437350400,-0.9984
A15TW4HU55IZOX,145553322X,4.0,1440892800,0.9996
A15TW4HU55IZOX,1481207474,2.0,1460851200,
A15TW4HU55IZOX,1530671353,4.0,1462320000,
A15V5EXZ4B9OPZ,1477809716,5.0,1392249600,0.9993
A15V5EXZ4B9OPZ,1612181953,1.0,1392249600,-0.9993
A15V5EXZ4B9OPZ,1469208504,5.0,1392681600,0.9996
A15V5EXZ4B9OPZ,1469208547,5.0,1392681600,0.9996
A15V5EXZ4B9OPZ,1477817522,3.0,1394064000,0.9994
A15V5EXZ4B9OPZ,0399146237,5.0,1397520000,0.9895
A15V5EXZ4B9OPZ,0345542924,5.0,1404086400,0.9997
A15V5EXZ4B9OPZ,0307749606,5.0,1406505600,0.9996
A15V5EXZ4B9OPZ,1463717091,5.0,1474934400,0.9997
A15V5EXZ4B9OPZ,1611099854,5.0,1474934400,
A15V5EXZ4B9OPZ,161218510X,5.0,1474934400,
A1623N94C3XATU,0316044695,5.0,1183939200,-0.9978
A1623N94C3XATU,0739453939,5.0,1185580800,-0.998
A1623N94C3XATU,0099557266,4.0,1190764800,-0.9848
A1623N94C3XATU,B00125WP0U,4.0,1190764800,-0.9848
A1623N94C3XATU,0099557266,4.0,1218412800,-0.9848
A1623N94C3XATU,0141036249,5.0,1227225600,0.9959
A1623N94C3XATU,0061992704,5.0,1273017600,0.9786
A1623N94C3XATU,014014773X,5.0,1276041600,-0.8843
A1623N94C3XATU,0099557266,4.0,1288915200,-0.9864
A1623N94C3XATU,B00125WP0U,4.0,1288915200,-0.9864
A1623N94C3XATU,0307941515,5.0,1325030400,-0.9428
A1623N94C3XATU,0451468740,5.0,1348099200,0.9969
A1623N94C3XATU,0805096663,4.0,1349827200,-0.9985
A1623N94C3XATU,0399161481,5.0,1358985600,0.9995
A1623N94C3XATU,080509668X,5.0,1412035200,0.9964
A1623N94C3XATU,039916149X,5.0,1447891200,0.9906
A1623N94C3XATU,1455568872,4.0,1467244800,0.9954
A1623N94C3XATU,1410493547,5.0,1473811200,
A1623N94C3XATU,0316225908,5.0,1509926400,
A16F5OC85L79L,0147524199,5.0,1355270400,0.9997
A16F5OC85L79L,0446580848,5.0,1355270400,0.9997
A16F5OC85L79L,0226443213,4.0,1359158400,0.982
A16F5OC85L79L,0425265951,4.0,1359158400,0.9996
A16F5OC85L79L,B00ZATT2BE,4.0,1359158400,0.982
A16F5OC85L79L,044654759X,5.0,1362009600,0.997
